2016-01-04 23:00:49.3482 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:01:09.1350 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:02:35.6399 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:03:29.6638 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:05:46.6829 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:07:28.9512 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:09:52.3662 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:11:48.9787 |                INFO |                Start application |                Ufo.Commander.App 
2016-01-04 23:12:54.9920 |                INFO |                Start application |                Ufo.Commander.App 
