2015-12-30 15:00:23.9252 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:03:55.5563 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:04:37.7258 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:07:31.9287 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:22:21.2176 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:22:47.2151 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:23:15.1467 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:23:42.4212 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:24:06.3546 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:25:24.6591 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:27:05.2418 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:27:55.2267 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:29:58.6868 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:30:35.1988 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:31:33.6482 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:34:34.9456 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:40:56.8254 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:43:41.4438 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:50:58.7438 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:53:35.9958 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:56:01.7502 |                INFO |                Start application |                Ufo.Commander.App 
2015-12-30 15:57:28.6201 |                INFO |                Start application |                Ufo.Commander.App 
